Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
u_skew_a.in_buff_$_DFFE_PP__Q_3,1.1,1.151e-06,0.000e+00,3.901e-08,1.190e-06
u_skew_a.in_buff_$_DFFE_PP__Q_4,1.1,1.151e-06,0.000e+00,3.901e-08,1.190e-06
u_skew_a.in_buff_$_DFFE_PP__Q_5,1.1,1.151e-06,0.000e+00,3.901e-08,1.190e-06
u_skew_a.in_buff_$_DFFE_PP__Q_6,1.1,1.151e-06,0.000e+00,3.901e-08,1.190e-06
u_skew_a.in_buff_$_DFFE_PP__Q_7,1.1,1.283e-06,0.000e+00,3.933e-08,1.322e-06
u_skew_a.in_buff_$_DFFE_PP__Q_8,1.1,7.801e-07,0.000e+00,3.816e-08,8.182e-07
u_skew_a.in_buff_$_DFFE_PP__Q_9,1.1,7.801e-07,0.000e+00,3.816e-08,8.182e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_1,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_10,1.1,1.248e-06,0.000e+00,7.942e-08,1.328e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_11,1.1,1.293e-06,0.000e+00,7.934e-08,1.373e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_12,1.1,1.341e-06,0.000e+00,7.920e-08,1.420e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_13,1.1,1.409e-06,0.000e+00,7.897e-08,1.488e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_14,1.1,1.472e-06,0.000e+00,7.870e-08,1.551e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_15,1.1,1.513e-06,0.000e+00,7.885e-08,1.592e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_16,1.1,1.072e-06,0.000e+00,8.199e-08,1.154e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_2,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_3,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_4,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_5,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_6,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_7,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_8,1.1,1.200e-06,0.000e+00,7.948e-08,1.279e-06
u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_9,1.1,1.239e-06,0.000e+00,7.949e-08,1.318e-06
u_skew_a.load_cnt_$_DFF_PP0__Q,1.1,7.075e-06,0.000e+00,8.272e-08,7.157e-06
u_skew_a.load_cnt_$_DFF_PP0__Q_1,1.1,7.037e-06,0.000e+00,8.274e-08,7.120e-06
u_skew_a.load_finished_$_DFF_PP0__Q,1.1,7.323e-06,0.000e+00,8.241e-08,7.406e-06
u_skew_a.out_buf_d_$_DFFE_PP0P__Q,1.1,7.408e-07,0.000e+00,8.340e-08,8.242e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_1,1.1,7.408e-07,0.000e+00,8.340e-08,8.242e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_10,1.1,6.440e-07,0.000e+00,8.357e-08,7.276e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_11,1.1,6.440e-07,0.000e+00,8.357e-08,7.276e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_12,1.1,6.440e-07,0.000e+00,8.357e-08,7.276e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_13,1.1,6.440e-07,0.000e+00,8.357e-08,7.276e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_14,1.1,6.440e-07,0.000e+00,8.357e-08,7.276e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_15,1.1,6.428e-07,0.000e+00,8.357e-08,7.263e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_2,1.1,7.408e-07,0.000e+00,8.340e-08,8.242e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_3,1.1,7.408e-07,0.000e+00,8.340e-08,8.242e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_4,1.1,7.408e-07,0.000e+00,8.340e-08,8.242e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_5,1.1,7.408e-07,0.000e+00,8.340e-08,8.242e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_6,1.1,7.408e-07,0.000e+00,8.340e-08,8.242e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_7,1.1,7.882e-07,0.000e+00,8.331e-08,8.715e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_8,1.1,6.440e-07,0.000e+00,8.357e-08,7.276e-07
u_skew_a.out_buf_d_$_DFFE_PP0P__Q_9,1.1,6.440e-07,0.000e+00,8.357e-08,7.276e-07
u_skew_a.out_buf_row_addr_$_DFFE_PP0P__Q,1.1,8.079e-07,0.000e+00,8.336e-08,8.913e-07
u_skew_a.out_buf_row_addr_$_DFFE_PP0P__Q_1,1.1,1.371e-06,0.000e+00,7.492e-08,1.446e-06
u_skew_a.out_buf_we_$_DFF_PP0__Q,1.1,6.603e-06,0.000e+00,8.347e-08,6.687e-06
u_skew_a.r_cnt_$_DFFE_PP0P__Q,1.1,9.735e-07,0.000e+00,8.274e-08,1.056e-06
u_skew_a.r_cnt_$_DFFE_PP0P__Q_1,1.1,1.087e-06,0.000e+00,8.199e-08,1.169e-06
u_skew_a.state_$_DFFE_PP0P__Q,1.1,1.463e-06,0.000e+00,6.527e-08,1.529e-06
u_skew_a.state_$_DFFE_PP0P__Q_1,1.1,1.196e-06,0.000e+00,8.211e-08,1.278e-06
u_skew_a.state_$_DFFE_PP1P__Q,1.1,1.463e-06,0.000e+00,7.322e-08,1.536e-06
u_skew_a.zero_cnt_$_DFFE_PP0N__Q,1.1,7.268e-07,0.000e+00,8.347e-08,8.103e-07
u_skew_a.zero_cnt_$_DFFE_PP0N__Q_1,1.1,6.875e-07,0.000e+00,8.351e-08,7.710e-07
u_skew_b.c_cnt_$_DFFE_PP0P__Q,1.1,1.020e-07,0.000e+00,4.457e-08,1.466e-07
u_skew_b.c_cnt_$_DFFE_PP0P__Q_1,1.1,1.821e-07,0.000e+00,4.523e-08,2.274e-07
u_skew_b.in_buff_$_DFFE_PP__Q,1.1,1.119e-06,0.000e+00,3.899e-08,1.158e-06
u_skew_b.in_buff_$_DFFE_PP__Q_1,1.1,1.119e-06,0.000e+00,3.899e-08,1.158e-06
u_skew_b.in_buff_$_DFFE_PP__Q_10,1.1,6.743e-07,0.000e+00,3.808e-08,7.124e-07
u_skew_b.in_buff_$_DFFE_PP__Q_11,1.1,6.743e-07,0.000e+00,3.808e-08,7.124e-07
u_skew_b.in_buff_$_DFFE_PP__Q_12,1.1,6.743e-07,0.000e+00,3.808e-08,7.124e-07
u_skew_b.in_buff_$_DFFE_PP__Q_13,1.1,6.743e-07,0.000e+00,3.808e-08,7.124e-07
u_skew_b.in_buff_$_DFFE_PP__Q_14,1.1,6.743e-07,0.000e+00,3.808e-08,7.124e-07
u_skew_b.in_buff_$_DFFE_PP__Q_15,1.1,6.682e-07,0.000e+00,3.808e-08,7.063e-07
u_skew_b.in_buff_$_DFFE_PP__Q_2,1.1,1.119e-06,0.000e+00,3.899e-08,1.158e-06
u_skew_b.in_buff_$_DFFE_PP__Q_3,1.1,1.119e-06,0.000e+00,3.899e-08,1.158e-06
u_skew_b.in_buff_$_DFFE_PP__Q_4,1.1,1.119e-06,0.000e+00,3.899e-08,1.158e-06
u_skew_b.in_buff_$_DFFE_PP__Q_5,1.1,1.119e-06,0.000e+00,3.899e-08,1.158e-06
u_skew_b.in_buff_$_DFFE_PP__Q_6,1.1,1.119e-06,0.000e+00,3.899e-08,1.158e-06
u_skew_b.in_buff_$_DFFE_PP__Q_7,1.1,1.250e-06,0.000e+00,3.932e-08,1.289e-06
u_skew_b.in_buff_$_DFFE_PP__Q_8,1.1,6.743e-07,0.000e+00,3.808e-08,7.124e-07
u_skew_b.in_buff_$_DFFE_PP__Q_9,1.1,6.743e-07,0.000e+00,3.808e-08,7.124e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q,1.1,1.200e-06,0.000e+00,7.948e-08,1.279e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_1,1.1,1.238e-06,0.000e+00,7.949e-08,1.318e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_10,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_11,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_12,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_13,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_14,1.1,6.282e-07,0.000e+00,8.358e-08,7.118e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_15,1.1,9.469e-07,0.000e+00,8.274e-08,1.030e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_16,1.1,9.061e-07,0.000e+00,8.274e-08,9.889e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_2,1.1,1.247e-06,0.000e+00,7.942e-08,1.326e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_3,1.1,1.282e-06,0.000e+00,7.934e-08,1.361e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_4,1.1,1.264e-06,0.000e+00,6.606e-08,1.330e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_5,1.1,1.366e-06,0.000e+00,7.901e-08,1.445e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_6,1.1,1.357e-06,0.000e+00,7.885e-08,1.436e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_7,1.1,1.187e-06,0.000e+00,7.949e-08,1.267e-06
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_8,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_9,1.1,6.277e-07,0.000e+00,8.358e-08,7.113e-07
u_skew_b.load_cnt_$_DFF_PP0__Q,1.1,7.129e-06,0.000e+00,8.263e-08,7.211e-06
u_skew_b.load_cnt_$_DFF_PP0__Q_1,1.1,7.034e-06,0.000e+00,8.274e-08,7.117e-06
u_skew_b.load_finished_$_DFF_PP0__Q,1.1,6.842e-06,0.000e+00,8.323e-08,6.925e-06
u_skew_b.out_buf_d_$_DFFE_PP0P__Q,1.1,6.798e-07,0.000e+00,8.352e-08,7.633e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_1,1.1,6.798e-07,0.000e+00,8.352e-08,7.633e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_10,1.1,6.261e-07,0.000e+00,8.359e-08,7.097e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_11,1.1,6.261e-07,0.000e+00,8.359e-08,7.097e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_12,1.1,6.261e-07,0.000e+00,8.359e-08,7.097e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_13,1.1,6.261e-07,0.000e+00,8.359e-08,7.097e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_14,1.1,6.261e-07,0.000e+00,8.359e-08,7.097e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_15,1.1,6.258e-07,0.000e+00,8.359e-08,7.094e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_2,1.1,6.798e-07,0.000e+00,8.352e-08,7.633e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_3,1.1,6.798e-07,0.000e+00,8.352e-08,7.633e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_4,1.1,6.798e-07,0.000e+00,8.352e-08,7.633e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_5,1.1,6.798e-07,0.000e+00,8.352e-08,7.633e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_6,1.1,6.798e-07,0.000e+00,8.352e-08,7.633e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_7,1.1,7.050e-07,0.000e+00,8.348e-08,7.885e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_8,1.1,6.261e-07,0.000e+00,8.359e-08,7.097e-07
u_skew_b.out_buf_d_$_DFFE_PP0P__Q_9,1.1,6.261e-07,0.000e+00,8.359e-08,7.097e-07
u_skew_b.out_buf_row_addr_$_DFFE_PP0P__Q,1.1,1.211e-06,0.000e+00,8.245e-08,1.294e-06
u_skew_b.out_buf_row_addr_$_DFFE_PP0P__Q_1,1.1,1.144e-06,0.000e+00,8.245e-08,1.226e-06
u_skew_b.out_buf_we_$_DFF_PP0__Q,1.1,7.431e-06,0.000e+00,8.172e-08,7.512e-06
u_skew_b.r_cnt_$_DFFE_PP0P__Q,1.1,9.523e-07,0.000e+00,8.274e-08,1.035e-06
u_skew_b.r_cnt_$_DFFE_PP0P__Q_1,1.1,9.152e-07,0.000e+00,8.274e-08,9.980e-07
u_skew_b.state_$_DFFE_PP0P__Q,1.1,9.425e-07,0.000e+00,5.366e-08,9.962e-07
u_skew_b.state_$_DFFE_PP0P__Q_1,1.1,1.381e-06,0.000e+00,7.980e-08,1.461e-06
u_skew_b.state_$_DFFE_PP1P__Q,1.1,1.515e-06,0.000e+00,7.272e-08,1.588e-06
u_skew_b.zero_cnt_$_DFFE_PP0N__Q,1.1,1.189e-06,0.000e+00,8.241e-08,1.271e-06
u_skew_b.zero_cnt_$_DFFE_PP0N__Q_1,1.1,1.109e-06,0.000e+00,8.241e-08,1.192e-06
fanout_buf_1,1.1,1.835e-06,0.000e+00,1.722e-07,2.007e-06
fanout_buf_2,1.1,1.838e-06,0.000e+00,1.722e-07,2.010e-06
fanout_buf_3,1.1,1.838e-06,0.000e+00,1.722e-07,2.010e-06
fanout_buf_4,1.1,1.835e-06,0.000e+00,1.722e-07,2.007e-06
fanout_buf_5,1.1,2.087e-06,0.000e+00,1.722e-07,2.260e-06
fanout_buf_6,1.1,2.087e-06,0.000e+00,1.722e-07,2.260e-06
fanout_buf_7,1.1,2.087e-06,0.000e+00,1.722e-07,2.260e-06
fanout_buf_8,1.1,2.087e-06,0.000e+00,1.722e-07,2.260e-06
