WARNING: Logging before InitGoogleLogging() is written to STDERR
I20250701 04:05:01.682163 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 309
I20250701 04:05:01.684695 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 103
I20250701 04:05:01.686367 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 171
I20250701 04:05:01.688272 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 83
I20250701 04:05:01.690155 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 97
I20250701 04:05:01.691766 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 27
I20250701 04:05:01.693156 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 38
I20250701 04:05:01.694674 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 17
I20250701 04:05:01.696085 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 25
I20250701 04:05:01.698118 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 17
I20250701 04:05:01.701138 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 30
I20250701 04:05:01.703140 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 17
I20250701 04:05:01.704586 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 22
I20250701 04:05:01.706177 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 13
I20250701 04:05:01.707679 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 14
I20250701 04:05:01.709430 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 6
I20250701 04:05:01.710930 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 6
I20250701 04:05:01.712177 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 2
I20250701 04:05:01.713411 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 2
I20250701 04:05:01.714648 4188874 StaDataPropagationBFS.cc:229] data fwd propagation bfs end
I20250701 04:05:01.714707 4188874 StaDataPropagationBFS.cc:232] data fwd propagation bfs memory usage 461.364MB
I20250701 04:05:01.714721 4188874 StaDataPropagationBFS.cc:234] data fwd propagation bfs time elapsed 0.052222s
I20250701 04:05:01.714728 4188874 StaDataPropagation.cc:695] data fwd propagation end
I20250701 04:05:01.714735 4188874 StaDataPropagation.cc:676] data fwd propagation start
I20250701 04:05:01.714751 4188874 StaDataPropagationBFS.cc:166] data fwd propagation bfs start
I20250701 04:05:01.714939 4188874 StaDataPropagationBFS.cc:190] propagating current data queue vertexes number is 0
I20250701 04:05:01.716271 4188874 StaDataPropagationBFS.cc:229] data fwd propagation bfs end
I20250701 04:05:01.716342 4188874 StaDataPropagationBFS.cc:232] data fwd propagation bfs memory usage 0MB
I20250701 04:05:01.716356 4188874 StaDataPropagationBFS.cc:234] data fwd propagation bfs time elapsed 0.001606s
I20250701 04:05:01.716362 4188874 StaDataPropagation.cc:695] data fwd propagation end
I20250701 04:05:01.716369 4188874 StaAnalyze.cc:543] analyze timing path start
I20250701 04:05:01.716374 4188874 StaAnalyze.cc:551] analyze timing path end vertex 1 total 750 start
E20250701 04:05:01.716382 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_a_read[1] is not constrained
E20250701 04:05:01.716387 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_a_read[1] is not constrained
I20250701 04:05:01.716390 4188874 StaAnalyze.cc:585] analyze timing path end vertex 1 total 750 end
E20250701 04:05:01.716394 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_a_write[1] is not constrained
E20250701 04:05:01.716398 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_a_write[1] is not constrained
E20250701 04:05:01.716403 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_b_read[0] is not constrained
E20250701 04:05:01.716408 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_b_read[0] is not constrained
E20250701 04:05:01.716411 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_b_read[1] is not constrained
E20250701 04:05:01.716415 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_b_read[1] is not constrained
E20250701 04:05:01.716419 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_b_write[0] is not constrained
E20250701 04:05:01.716423 4188874 StaAnalyze.cc:328] The output port addr_to_buffer_b_write[0] is not constrained
I20250701 04:05:01.716428 4188874 StaAnalyze.cc:551] analyze timing path end vertex 11 total 750 start
I20250701 04:05:01.716432 4188874 StaAnalyze.cc:585] analyze timing path end vertex 11 total 750 end
I20250701 04:05:01.716439 4188874 StaAnalyze.cc:551] analyze timing path end vertex 21 total 750 start
I20250701 04:05:01.716442 4188874 StaAnalyze.cc:585] analyze timing path end vertex 21 total 750 end
I20250701 04:05:01.716449 4188874 StaAnalyze.cc:551] analyze timing path end vertex 31 total 750 start
I20250701 04:05:01.716452 4188874 StaAnalyze.cc:585] analyze timing path end vertex 31 total 750 end
I20250701 04:05:01.716457 4188874 StaAnalyze.cc:551] analyze timing path end vertex 41 total 750 start
I20250701 04:05:01.716462 4188874 StaAnalyze.cc:585] analyze timing path end vertex 41 total 750 end
I20250701 04:05:01.716467 4188874 StaAnalyze.cc:551] analyze timing path end vertex 51 total 750 start
I20250701 04:05:01.716471 4188874 StaAnalyze.cc:585] analyze timing path end vertex 51 total 750 end
I20250701 04:05:01.716477 4188874 StaAnalyze.cc:551] analyze timing path end vertex 61 total 750 start
I20250701 04:05:01.716481 4188874 StaAnalyze.cc:585] analyze timing path end vertex 61 total 750 end
I20250701 04:05:01.716487 4188874 StaAnalyze.cc:551] analyze timing path end vertex 71 total 750 start
I20250701 04:05:01.716491 4188874 StaAnalyze.cc:585] analyze timing path end vertex 71 total 750 end
I20250701 04:05:01.716497 4188874 StaAnalyze.cc:551] analyze timing path end vertex 81 total 750 start
I20250701 04:05:01.716502 4188874 StaAnalyze.cc:585] analyze timing path end vertex 81 total 750 end
I20250701 04:05:01.716507 4188874 StaAnalyze.cc:551] analyze timing path end vertex 91 total 750 start
I20250701 04:05:01.716511 4188874 StaAnalyze.cc:585] analyze timing path end vertex 91 total 750 end
I20250701 04:05:01.716517 4188874 StaAnalyze.cc:551] analyze timing path end vertex 101 total 750 start
I20250701 04:05:01.716521 4188874 StaAnalyze.cc:585] analyze timing path end vertex 101 total 750 end
I20250701 04:05:01.716527 4188874 StaAnalyze.cc:551] analyze timing path end vertex 111 total 750 start
I20250701 04:05:01.716531 4188874 StaAnalyze.cc:585] analyze timing path end vertex 111 total 750 end
I20250701 04:05:01.716536 4188874 StaAnalyze.cc:551] analyze timing path end vertex 121 total 750 start
I20250701 04:05:01.716540 4188874 StaAnalyze.cc:585] analyze timing path end vertex 121 total 750 end
I20250701 04:05:01.716547 4188874 StaAnalyze.cc:551] analyze timing path end vertex 131 total 750 start
I20250701 04:05:01.716552 4188874 StaAnalyze.cc:585] analyze timing path end vertex 131 total 750 end
I20250701 04:05:01.716557 4188874 StaAnalyze.cc:551] analyze timing path end vertex 141 total 750 start
I20250701 04:05:01.716560 4188874 StaAnalyze.cc:585] analyze timing path end vertex 141 total 750 end
I20250701 04:05:01.716565 4188874 StaAnalyze.cc:551] analyze timing path end vertex 151 total 750 start
I20250701 04:05:01.716569 4188874 StaAnalyze.cc:585] analyze timing path end vertex 151 total 750 end
I20250701 04:05:01.716575 4188874 StaAnalyze.cc:551] analyze timing path end vertex 161 total 750 start
I20250701 04:05:01.716579 4188874 StaAnalyze.cc:585] analyze timing path end vertex 161 total 750 end
I20250701 04:05:01.716585 4188874 StaAnalyze.cc:551] analyze timing path end vertex 171 total 750 start
I20250701 04:05:01.716589 4188874 StaAnalyze.cc:585] analyze timing path end vertex 171 total 750 end
I20250701 04:05:01.716594 4188874 StaAnalyze.cc:551] analyze timing path end vertex 181 total 750 start
I20250701 04:05:01.716599 4188874 StaAnalyze.cc:585] analyze timing path end vertex 181 total 750 end
I20250701 04:05:01.716604 4188874 StaAnalyze.cc:551] analyze timing path end vertex 191 total 750 start
I20250701 04:05:01.716609 4188874 StaAnalyze.cc:585] analyze timing path end vertex 191 total 750 end
I20250701 04:05:01.716614 4188874 StaAnalyze.cc:551] analyze timing path end vertex 201 total 750 start
I20250701 04:05:01.716617 4188874 StaAnalyze.cc:585] analyze timing path end vertex 201 total 750 end
I20250701 04:05:01.716622 4188874 StaAnalyze.cc:551] analyze timing path end vertex 211 total 750 start
I20250701 04:05:01.716626 4188874 StaAnalyze.cc:585] analyze timing path end vertex 211 total 750 end
I20250701 04:05:01.716631 4188874 StaAnalyze.cc:551] analyze timing path end vertex 221 total 750 start
I20250701 04:05:01.716636 4188874 StaAnalyze.cc:585] analyze timing path end vertex 221 total 750 end
I20250701 04:05:01.716640 4188874 StaAnalyze.cc:551] analyze timing path end vertex 231 total 750 start
I20250701 04:05:01.716645 4188874 StaAnalyze.cc:585] analyze timing path end vertex 231 total 750 end
I20250701 04:05:01.716650 4188874 StaAnalyze.cc:551] analyze timing path end vertex 241 total 750 start
I20250701 04:05:01.716653 4188874 StaAnalyze.cc:585] analyze timing path end vertex 241 total 750 end
I20250701 04:05:01.716658 4188874 StaAnalyze.cc:551] analyze timing path end vertex 251 total 750 start
I20250701 04:05:01.716662 4188874 StaAnalyze.cc:585] analyze timing path end vertex 251 total 750 end
I20250701 04:05:01.716667 4188874 StaAnalyze.cc:551] analyze timing path end vertex 261 total 750 start
I20250701 04:05:01.716671 4188874 StaAnalyze.cc:585] analyze timing path end vertex 261 total 750 end
I20250701 04:05:01.716677 4188874 StaAnalyze.cc:551] analyze timing path end vertex 271 total 750 start
I20250701 04:05:01.716682 4188874 StaAnalyze.cc:585] analyze timing path end vertex 271 total 750 end
I20250701 04:05:01.716687 4188874 StaAnalyze.cc:551] analyze timing path end vertex 281 total 750 start
I20250701 04:05:01.716691 4188874 StaAnalyze.cc:585] analyze timing path end vertex 281 total 750 end
I20250701 04:05:01.716696 4188874 StaAnalyze.cc:551] analyze timing path end vertex 291 total 750 start
I20250701 04:05:01.716701 4188874 StaAnalyze.cc:585] analyze timing path end vertex 291 total 750 end
I20250701 04:05:01.716706 4188874 StaAnalyze.cc:551] analyze timing path end vertex 301 total 750 start
I20250701 04:05:01.716709 4188874 StaAnalyze.cc:585] analyze timing path end vertex 301 total 750 end
I20250701 04:05:01.716714 4188874 StaAnalyze.cc:551] analyze timing path end vertex 311 total 750 start
I20250701 04:05:01.716717 4188874 StaAnalyze.cc:585] analyze timing path end vertex 311 total 750 end
I20250701 04:05:01.716723 4188874 StaAnalyze.cc:551] analyze timing path end vertex 321 total 750 start
I20250701 04:05:01.716727 4188874 StaAnalyze.cc:585] analyze timing path end vertex 321 total 750 end
I20250701 04:05:01.716732 4188874 StaAnalyze.cc:551] analyze timing path end vertex 331 total 750 start
I20250701 04:05:01.716737 4188874 StaAnalyze.cc:585] analyze timing path end vertex 331 total 750 end
I20250701 04:05:01.716742 4188874 StaAnalyze.cc:551] analyze timing path end vertex 341 total 750 start
I20250701 04:05:01.716745 4188874 StaAnalyze.cc:585] analyze timing path end vertex 341 total 750 end
I20250701 04:05:01.716751 4188874 StaAnalyze.cc:551] analyze timing path end vertex 351 total 750 start
I20250701 04:05:01.716755 4188874 StaAnalyze.cc:585] analyze timing path end vertex 351 total 750 end
I20250701 04:05:01.716760 4188874 StaAnalyze.cc:551] analyze timing path end vertex 361 total 750 start
I20250701 04:05:01.716763 4188874 StaAnalyze.cc:585] analyze timing path end vertex 361 total 750 end
I20250701 04:05:01.716769 4188874 StaAnalyze.cc:551] analyze timing path end vertex 371 total 750 start
I20250701 04:05:01.716773 4188874 StaAnalyze.cc:585] analyze timing path end vertex 371 total 750 end
I20250701 04:05:01.716778 4188874 StaAnalyze.cc:551] analyze timing path end vertex 381 total 750 start
I20250701 04:05:01.716784 4188874 StaAnalyze.cc:585] analyze timing path end vertex 381 total 750 end
I20250701 04:05:01.716836 4188874 StaAnalyze.cc:303] add path data num 4 to u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_7:D
I20250701 04:05:01.716903 4188874 StaAnalyze.cc:551] analyze timing path end vertex 391 total 750 start
I20250701 04:05:01.716917 4188874 StaAnalyze.cc:585] analyze timing path end vertex 391 total 750 end
I20250701 04:05:01.717046 4188874 StaAnalyze.cc:551] analyze timing path end vertex 401 total 750 start
I20250701 04:05:01.717061 4188874 StaAnalyze.cc:585] analyze timing path end vertex 401 total 750 end
I20250701 04:05:01.717149 4188874 StaAnalyze.cc:551] analyze timing path end vertex 411 total 750 start
I20250701 04:05:01.717165 4188874 StaAnalyze.cc:585] analyze timing path end vertex 411 total 750 end
I20250701 04:05:01.717242 4188874 StaAnalyze.cc:551] analyze timing path end vertex 421 total 750 start
I20250701 04:05:01.717274 4188874 StaAnalyze.cc:585] analyze timing path end vertex 421 total 750 end
I20250701 04:05:01.717326 4188874 StaAnalyze.cc:551] analyze timing path end vertex 431 total 750 start
I20250701 04:05:01.717339 4188874 StaAnalyze.cc:585] analyze timing path end vertex 431 total 750 end
I20250701 04:05:01.717377 4188874 StaAnalyze.cc:551] analyze timing path end vertex 441 total 750 start
I20250701 04:05:01.717386 4188874 StaAnalyze.cc:585] analyze timing path end vertex 441 total 750 end
I20250701 04:05:01.717415 4188874 StaAnalyze.cc:551] analyze timing path end vertex 451 total 750 start
I20250701 04:05:01.717424 4188874 StaAnalyze.cc:585] analyze timing path end vertex 451 total 750 end
I20250701 04:05:01.717443 4188874 StaAnalyze.cc:303] add path data num 2 to u_central_control.state_$_DFF_PP0__Q_8:D
I20250701 04:05:01.717458 4188874 StaAnalyze.cc:551] analyze timing path end vertex 461 total 750 start
I20250701 04:05:01.717466 4188874 StaAnalyze.cc:585] analyze timing path end vertex 461 total 750 end
I20250701 04:05:01.717517 4188874 StaAnalyze.cc:551] analyze timing path end vertex 471 total 750 start
I20250701 04:05:01.717526 4188874 StaAnalyze.cc:585] analyze timing path end vertex 471 total 750 end
I20250701 04:05:01.717572 4188874 StaAnalyze.cc:551] analyze timing path end vertex 481 total 750 start
I20250701 04:05:01.717583 4188874 StaAnalyze.cc:585] analyze timing path end vertex 481 total 750 end
I20250701 04:05:01.717617 4188874 StaAnalyze.cc:551] analyze timing path end vertex 491 total 750 start
I20250701 04:05:01.717631 4188874 StaAnalyze.cc:585] analyze timing path end vertex 491 total 750 end
I20250701 04:05:01.717669 4188874 StaAnalyze.cc:551] analyze timing path end vertex 501 total 750 start
I20250701 04:05:01.717680 4188874 StaAnalyze.cc:585] analyze timing path end vertex 501 total 750 end
I20250701 04:05:01.717715 4188874 StaAnalyze.cc:303] add path data num 4 to u_central_control.tile_j_cnt_$_DFFE_PP0P__Q_7:D
I20250701 04:05:01.717733 4188874 StaAnalyze.cc:551] analyze timing path end vertex 511 total 750 start
I20250701 04:05:01.717746 4188874 StaAnalyze.cc:585] analyze timing path end vertex 511 total 750 end
I20250701 04:05:01.717793 4188874 StaAnalyze.cc:551] analyze timing path end vertex 521 total 750 start
I20250701 04:05:01.717805 4188874 StaAnalyze.cc:585] analyze timing path end vertex 521 total 750 end
I20250701 04:05:01.717846 4188874 StaAnalyze.cc:551] analyze timing path end vertex 531 total 750 start
I20250701 04:05:01.717859 4188874 StaAnalyze.cc:585] analyze timing path end vertex 531 total 750 end
I20250701 04:05:01.717938 4188874 StaAnalyze.cc:551] analyze timing path end vertex 541 total 750 start
I20250701 04:05:01.717949 4188874 StaAnalyze.cc:585] analyze timing path end vertex 541 total 750 end
I20250701 04:05:01.718012 4188874 StaAnalyze.cc:551] analyze timing path end vertex 551 total 750 start
I20250701 04:05:01.718024 4188874 StaAnalyze.cc:585] analyze timing path end vertex 551 total 750 end
I20250701 04:05:01.718048 4188874 StaAnalyze.cc:303] add path data num 4 to u_skew_a.in_ram_addr_$_DFFE_PP0N__Q_13:D
I20250701 04:05:01.718067 4188874 StaAnalyze.cc:551] analyze timing path end vertex 561 total 750 start
I20250701 04:05:01.718077 4188874 StaAnalyze.cc:585] analyze timing path end vertex 561 total 750 end
I20250701 04:05:01.718115 4188874 StaAnalyze.cc:551] analyze timing path end vertex 571 total 750 start
I20250701 04:05:01.718128 4188874 StaAnalyze.cc:585] analyze timing path end vertex 571 total 750 end
I20250701 04:05:01.718166 4188874 StaAnalyze.cc:551] analyze timing path end vertex 581 total 750 start
I20250701 04:05:01.718174 4188874 StaAnalyze.cc:585] analyze timing path end vertex 581 total 750 end
I20250701 04:05:01.718206 4188874 StaAnalyze.cc:551] analyze timing path end vertex 591 total 750 start
I20250701 04:05:01.718219 4188874 StaAnalyze.cc:585] analyze timing path end vertex 591 total 750 end
I20250701 04:05:01.718343 4188874 StaAnalyze.cc:551] analyze timing path end vertex 601 total 750 start
I20250701 04:05:01.718365 4188874 StaAnalyze.cc:585] analyze timing path end vertex 601 total 750 end
I20250701 04:05:01.718402 4188874 StaAnalyze.cc:303] add path data num 4 to u_skew_a.out_buf_d_$_DFFE_PP0P__Q_4:D
I20250701 04:05:01.718421 4188874 StaAnalyze.cc:551] analyze timing path end vertex 611 total 750 start
I20250701 04:05:01.718436 4188874 StaAnalyze.cc:585] analyze timing path end vertex 611 total 750 end
I20250701 04:05:01.718474 4188874 StaAnalyze.cc:551] analyze timing path end vertex 621 total 750 start
I20250701 04:05:01.718493 4188874 StaAnalyze.cc:585] analyze timing path end vertex 621 total 750 end
I20250701 04:05:01.718533 4188874 StaAnalyze.cc:551] analyze timing path end vertex 631 total 750 start
I20250701 04:05:01.718542 4188874 StaAnalyze.cc:585] analyze timing path end vertex 631 total 750 end
I20250701 04:05:01.718580 4188874 StaAnalyze.cc:551] analyze timing path end vertex 641 total 750 start
I20250701 04:05:01.718591 4188874 StaAnalyze.cc:585] analyze timing path end vertex 641 total 750 end
I20250701 04:05:01.718664 4188874 StaAnalyze.cc:551] analyze timing path end vertex 651 total 750 start
I20250701 04:05:01.718680 4188874 StaAnalyze.cc:585] analyze timing path end vertex 651 total 750 end
I20250701 04:05:01.718736 4188874 StaAnalyze.cc:303] add path data num 4 to u_skew_b.in_buff_$_DFFE_PP__Q_8:D
I20250701 04:05:01.718766 4188874 StaAnalyze.cc:551] analyze timing path end vertex 661 total 750 start
I20250701 04:05:01.718781 4188874 StaAnalyze.cc:585] analyze timing path end vertex 661 total 750 end
I20250701 04:05:01.718822 4188874 StaAnalyze.cc:551] analyze timing path end vertex 671 total 750 start
I20250701 04:05:01.718835 4188874 StaAnalyze.cc:585] analyze timing path end vertex 671 total 750 end
I20250701 04:05:01.718879 4188874 StaAnalyze.cc:551] analyze timing path end vertex 681 total 750 start
I20250701 04:05:01.718894 4188874 StaAnalyze.cc:585] analyze timing path end vertex 681 total 750 end
I20250701 04:05:01.718937 4188874 StaAnalyze.cc:551] analyze timing path end vertex 691 total 750 start
I20250701 04:05:01.718951 4188874 StaAnalyze.cc:585] analyze timing path end vertex 691 total 750 end
I20250701 04:05:01.718997 4188874 StaAnalyze.cc:551] analyze timing path end vertex 701 total 750 start
I20250701 04:05:01.719014 4188874 StaAnalyze.cc:585] analyze timing path end vertex 701 total 750 end
I20250701 04:05:01.719040 4188874 StaAnalyze.cc:303] add path data num 4 to u_skew_b.out_buf_d_$_DFFE_PP0P__Q_12:D
I20250701 04:05:01.719061 4188874 StaAnalyze.cc:551] analyze timing path end vertex 711 total 750 start
I20250701 04:05:01.719074 4188874 StaAnalyze.cc:585] analyze timing path end vertex 711 total 750 end
I20250701 04:05:01.719122 4188874 StaAnalyze.cc:551] analyze timing path end vertex 721 total 750 start
I20250701 04:05:01.719141 4188874 StaAnalyze.cc:585] analyze timing path end vertex 721 total 750 end
I20250701 04:05:01.719185 4188874 StaAnalyze.cc:551] analyze timing path end vertex 731 total 750 start
I20250701 04:05:01.719199 4188874 StaAnalyze.cc:585] analyze timing path end vertex 731 total 750 end
I20250701 04:05:01.719240 4188874 StaAnalyze.cc:551] analyze timing path end vertex 741 total 750 start
I20250701 04:05:01.719259 4188874 StaAnalyze.cc:585] analyze timing path end vertex 741 total 750 end
I20250701 04:05:01.719302 4188874 StaAnalyze.cc:589] analyze timing path end
I20250701 04:05:01.719308 4188874 StaApplySdc.cc:694] apply sdc start
I20250701 04:05:01.719312 4188874 StaApplySdc.cc:725] apply sdc end
I20250701 04:05:01.719316 4188874 StaDataPropagation.cc:698] data bwd propagation start
I20250701 04:05:01.720242 4188874 StaDataPropagation.cc:249] propagate start vertex u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_7:CK
I20250701 04:05:01.720274 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.we_c_buf_$_DFF_PP0__Q:D
I20250701 04:05:01.720294 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.state_$_DFF_PP0__Q_3:D
I20250701 04:05:01.720305 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.state_$_DFF_PP0__Q_7:D
I20250701 04:05:01.720316 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.tile_k_cnt_$_DFFE_PP0P__Q:D
I20250701 04:05:01.720331 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_1:D
I20250701 04:05:01.720343 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_2:D
I20250701 04:05:01.720363 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_3:D
I20250701 04:05:01.720377 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_4:D
I20250701 04:05:01.720393 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_5:D
I20250701 04:05:01.720410 4188874 StaDataPropagation.cc:172] Thread 137339687727168 data bwd propagate found end vertex.u_central_control.tile_k_cnt_$_DFFE_PP0P__Q_6:D
I20250701 04:05:01.726329 4188874 StaDataPropagation.cc:703] data bwd propagation end
I20250701 04:05:01.726380 4188874 Sta.cc:2677] update timing end
I20250701 04:05:01.726437 4188874 Sta.cc:2680] update timing memory usage 461.364MB
I20250701 04:05:01.726452 4188874 Sta.cc:2682] update timing time elapsed 0.068636s
I20250701 04:05:01.726557 4188874 Sta.cc:2780] start write sta report.
I20250701 04:05:01.726562 4188874 Sta.cc:2781] output sta report path: /data/stu25/s2300012745/work/yosys-sta/lab8/result/P2/accelerator-2000MHz
I20250701 04:05:01.726972 4188874 StaReport.cc:188] report the clock group core_clock 5 timing paths.
I20250701 04:05:01.727017 4188874 StaReport.cc:183] report the clock group **clock_gating_default** 5 timing paths.
I20250701 04:05:01.728183 4188874 StaReport.cc:188] report the clock group core_clock 5 timing paths.
I20250701 04:05:01.729207 4188874 StaReport.cc:183] report the clock group **clock_gating_default** 5 timing paths.
I20250701 04:05:01.729422 4188874 StaReport.cc:188] report the clock group core_clock 1 timing paths.
I20250701 04:05:01.729432 4188874 StaReport.cc:183] report the clock group **clock_gating_default** 1 timing paths.
I20250701 04:05:01.729569 4188874 StaReport.cc:188] report the clock group core_clock 5 timing paths.
I20250701 04:05:01.729604 4188874 StaReport.cc:183] report the clock group **clock_gating_default** 5 timing paths.
I20250701 04:05:01.730094 4188874 StaReport.cc:188] report the clock group core_clock 5 timing paths.
I20250701 04:05:01.734555 4188874 StaReport.cc:183] report the clock group **clock_gating_default** 5 timing paths.
I20250701 04:05:01.734830 4188874 StaReport.cc:188] report the clock group core_clock 1 timing paths.
I20250701 04:05:01.734856 4188874 StaReport.cc:183] report the clock group **clock_gating_default** 1 timing paths.
I20250701 04:05:01.734861 4188874 Sta.cc:1686] 
+----------------------------------------------+--------------------------+------------+------------+---------------+-------+-------+-----------+
| Endpoint                                     | Clock Group              | Delay Type | Path Delay | Path Required | CPPR  | Slack | Freq(MHz) |
+----------------------------------------------+--------------------------+------------+------------+---------------+-------+-------+-----------+
| u_skew_a.in_ram_addr_$_DFFE_PP0N__Q:D        | core_clock               | max        | 0.443r     | 0.464         | 0.000 | 0.021 | 2087.534  |
| u_skew_a.in_ram_addr_$_DFFE_PP0N__Q:D        | core_clock               | max        | 0.443r     | 0.464         | 0.000 | 0.021 | 2087.534  |
| u_central_control.state_$_DFF_PP0__Q_4:D     | core_clock               | max        | 0.420f     | 0.456         | 0.000 | 0.037 | 2158.354  |
| u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_1:D      | core_clock               | max        | 0.423r     | 0.464         | 0.000 | 0.040 | 2175.867  |
| u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_1:D      | core_clock               | max        | 0.423r     | 0.464         | 0.000 | 0.040 | 2175.867  |
| _1084_:E                                     | **clock_gating_default** | max        | 0.431f     | 0.451         | 0.000 | 0.020 | NA        |
| _1084_:E                                     | **clock_gating_default** | max        | 0.408r     | 0.445         | 0.000 | 0.037 | NA        |
| _1085_:E                                     | **clock_gating_default** | max        | 0.415f     | 0.453         | 0.000 | 0.038 | NA        |
| _1085_:E                                     | **clock_gating_default** | max        | 0.360r     | 0.448         | 0.000 | 0.088 | NA        |
| _1069_:E                                     | **clock_gating_default** | max        | 0.331r     | 0.451         | 0.000 | 0.120 | NA        |
| u_central_control.state_$_DFF_PP0__Q_3:D     | core_clock               | min        | 0.086f     | 0.003         | 0.000 | 0.083 | NA        |
| u_central_control.state_$_DFF_PP0__Q:D       | core_clock               | min        | 0.087f     | 0.003         | 0.000 | 0.084 | NA        |
| u_central_control.clear_c_buf_$_DFF_PP0__Q:D | core_clock               | min        | 0.087f     | 0.003         | 0.000 | 0.084 | NA        |
| u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_4:D      | core_clock               | min        | 0.088f     | 0.003         | 0.000 | 0.085 | NA        |
| u_skew_b.in_ram_addr_$_DFFE_PP0P__Q_4:D      | core_clock               | min        | 0.088f     | 0.003         | 0.000 | 0.085 | NA        |
| _1083_:E                                     | **clock_gating_default** | min        | 0.095r     | -0.001        | 0.000 | 0.095 | NA        |
| _1083_:E                                     | **clock_gating_default** | min        | 0.086f     | -0.015        | 0.000 | 0.101 | NA        |
| _1072_:E                                     | **clock_gating_default** | min        | 0.112r     | 0.000         | 0.000 | 0.111 | NA        |
| _1075_:E                                     | **clock_gating_default** | min        | 0.116r     | -0.002        | 0.000 | 0.117 | NA        |
| _1072_:E                                     | **clock_gating_default** | min        | 0.105f     | -0.015        | 0.000 | 0.120 | NA        |
+----------------------------------------------+--------------------------+------------+------------+---------------+-------+-------+-----------+
I20250701 04:05:01.735188 4188874 Sta.cc:1687] 
+------------+------------+-------+
| Clock      | Delay Type | TNS   |
+------------+------------+-------+
| core_clock | max        | 0.000 |
| core_clock | min        | 0.000 |
+------------+------------+-------+
I20250701 04:05:01.752936 4188874 NetlistWriter.cc:52] start write verilog file /data/stu25/s2300012745/work/yosys-sta/lab8/result/P2/accelerator-2000MHz/accelerator.v
I20250701 04:05:01.759956 4188874 NetlistWriter.cc:71] finish write verilog file /data/stu25/s2300012745/work/yosys-sta/lab8/result/P2/accelerator-2000MHz/accelerator.v
I20250701 04:05:01.760026 4188874 Sta.cc:2893] used lib: /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib
I20250701 04:05:01.760033 4188874 Sta.cc:2878] The timing engine run success.
I20250701 04:05:01.760152 4188874 Power.cc:718] build graph and seq graph start
