WARNING: Logging before InitGoogleLogging() is written to STDERR
I20250701 02:08:32.547744 2186294 Sta.cc:377] read verilog file /data/stu25/s2300012745/work/yosys-sta/lab8/result/P4/accelerator-2000MHz/accelerator.netlist.fixed.v start
I20250701 02:08:32.547857 2186294 VerilogParserRustC.cc:41] load verilog file /data/stu25/s2300012745/work/yosys-sta/lab8/result/P4/accelerator-2000MHz/accelerator.netlist.fixed.v
r str /data/stu25/s2300012745/work/yosys-sta/lab8/result/P4/accelerator-2000MHz/accelerator.netlist.fixed.v
I20250701 02:08:32.561250 2186294 Sta.cc:385] read verilog end
I20250701 02:08:32.561318 2186294 Sta.cc:303] load lib start
I20250701 02:08:32.562307 2186347 Sta.cc:281] read liberty /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib start 
I20250701 02:08:32.562794 2186347 LibParserRustC.cc:1285] load liberty file /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib
rust read lib file /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib
I20250701 02:08:33.083256 2186347 LibParserRustC.cc:1294] load liberty file /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib success.
I20250701 02:08:33.083297 2186347 Sta.cc:291] read liberty /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib end 
I20250701 02:08:33.083425 2186294 Sta.cc:322] load lib end
I20250701 02:08:33.083484 2186294 Sta.cc:411] link design accelerator start
I20250701 02:08:33.085363 2186495 LibParserRustC.cc:1304] link liberty file /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib start.
I20250701 02:08:33.086853 2186495 LibParserRustC.cc:666] unkown attri name: technology in /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib line no 45
I20250701 02:08:34.197798 2186495 LibParserRustC.cc:1310] link liberty file /data/stu25/s2300012745/work/yosys-sta/scripts/../pdk/nangate45/lib/Nangate45_typ.lib success.
I20250701 02:08:34.538672 2186294 PwrCalcSwitchPower.cc:99] net _0546_ has no load, skip switch power calculation.
I20250701 02:08:34.538676 2186294 PwrCalcSwitchPower.cc:99] net _0547_ has no load, skip switch power calculation.
I20250701 02:08:34.538679 2186294 PwrCalcSwitchPower.cc:99] net _0548_ has no load, skip switch power calculation.
I20250701 02:08:34.538683 2186294 PwrCalcSwitchPower.cc:99] net _0549_ has no load, skip switch power calculation.
I20250701 02:08:34.538686 2186294 PwrCalcSwitchPower.cc:99] net _0550_ has no load, skip switch power calculation.
I20250701 02:08:34.538690 2186294 PwrCalcSwitchPower.cc:99] net _0551_ has no load, skip switch power calculation.
I20250701 02:08:34.538694 2186294 PwrCalcSwitchPower.cc:99] net _0552_ has no load, skip switch power calculation.
I20250701 02:08:34.538698 2186294 PwrCalcSwitchPower.cc:99] net _0553_ has no load, skip switch power calculation.
I20250701 02:08:34.538702 2186294 PwrCalcSwitchPower.cc:99] net _0554_ has no load, skip switch power calculation.
I20250701 02:08:34.538705 2186294 PwrCalcSwitchPower.cc:99] net _0555_ has no load, skip switch power calculation.
I20250701 02:08:34.538708 2186294 PwrCalcSwitchPower.cc:99] net _0556_ has no load, skip switch power calculation.
I20250701 02:08:34.538712 2186294 PwrCalcSwitchPower.cc:99] net _0557_ has no load, skip switch power calculation.
I20250701 02:08:34.538715 2186294 PwrCalcSwitchPower.cc:99] net _0558_ has no load, skip switch power calculation.
I20250701 02:08:34.538719 2186294 PwrCalcSwitchPower.cc:99] net _0559_ has no load, skip switch power calculation.
I20250701 02:08:34.538722 2186294 PwrCalcSwitchPower.cc:99] net _0560_ has no load, skip switch power calculation.
I20250701 02:08:34.538726 2186294 PwrCalcSwitchPower.cc:99] net _0561_ has no load, skip switch power calculation.
I20250701 02:08:34.538730 2186294 PwrCalcSwitchPower.cc:99] net _0562_ has no load, skip switch power calculation.
I20250701 02:08:34.538733 2186294 PwrCalcSwitchPower.cc:99] net _0563_ has no load, skip switch power calculation.
I20250701 02:08:34.538738 2186294 PwrCalcSwitchPower.cc:99] net _0564_ has no load, skip switch power calculation.
I20250701 02:08:34.538741 2186294 PwrCalcSwitchPower.cc:99] net _0565_ has no load, skip switch power calculation.
I20250701 02:08:34.538744 2186294 PwrCalcSwitchPower.cc:99] net _0566_ has no load, skip switch power calculation.
I20250701 02:08:34.538748 2186294 PwrCalcSwitchPower.cc:99] net _0567_ has no load, skip switch power calculation.
I20250701 02:08:34.538753 2186294 PwrCalcSwitchPower.cc:99] net _0568_ has no load, skip switch power calculation.
I20250701 02:08:34.538755 2186294 PwrCalcSwitchPower.cc:99] net _0569_ has no load, skip switch power calculation.
I20250701 02:08:34.538759 2186294 PwrCalcSwitchPower.cc:99] net _0570_ has no load, skip switch power calculation.
I20250701 02:08:34.538762 2186294 PwrCalcSwitchPower.cc:99] net _0571_ has no load, skip switch power calculation.
I20250701 02:08:34.538766 2186294 PwrCalcSwitchPower.cc:99] net _0572_ has no load, skip switch power calculation.
I20250701 02:08:34.538769 2186294 PwrCalcSwitchPower.cc:99] net _0573_ has no load, skip switch power calculation.
I20250701 02:08:34.538774 2186294 PwrCalcSwitchPower.cc:99] net _0574_ has no load, skip switch power calculation.
I20250701 02:08:34.538776 2186294 PwrCalcSwitchPower.cc:99] net _0575_ has no load, skip switch power calculation.
I20250701 02:08:34.538780 2186294 PwrCalcSwitchPower.cc:99] net _0576_ has no load, skip switch power calculation.
I20250701 02:08:34.538784 2186294 PwrCalcSwitchPower.cc:99] net _0577_ has no load, skip switch power calculation.
I20250701 02:08:34.538789 2186294 PwrCalcSwitchPower.cc:99] net _0578_ has no load, skip switch power calculation.
I20250701 02:08:34.538791 2186294 PwrCalcSwitchPower.cc:99] net _0579_ has no load, skip switch power calculation.
I20250701 02:08:34.538795 2186294 PwrCalcSwitchPower.cc:99] net _0580_ has no load, skip switch power calculation.
I20250701 02:08:34.538798 2186294 PwrCalcSwitchPower.cc:99] net _0581_ has no load, skip switch power calculation.
I20250701 02:08:34.538801 2186294 PwrCalcSwitchPower.cc:99] net _0582_ has no load, skip switch power calculation.
I20250701 02:08:34.538805 2186294 PwrCalcSwitchPower.cc:99] net _0583_ has no load, skip switch power calculation.
I20250701 02:08:34.538808 2186294 PwrCalcSwitchPower.cc:99] net _0584_ has no load, skip switch power calculation.
I20250701 02:08:34.538812 2186294 PwrCalcSwitchPower.cc:99] net _0585_ has no load, skip switch power calculation.
I20250701 02:08:34.538816 2186294 PwrCalcSwitchPower.cc:99] net _0586_ has no load, skip switch power calculation.
I20250701 02:08:34.538820 2186294 PwrCalcSwitchPower.cc:99] net _0587_ has no load, skip switch power calculation.
I20250701 02:08:34.538822 2186294 PwrCalcSwitchPower.cc:99] net _0588_ has no load, skip switch power calculation.
I20250701 02:08:34.538826 2186294 PwrCalcSwitchPower.cc:99] net _0589_ has no load, skip switch power calculation.
I20250701 02:08:34.538829 2186294 PwrCalcSwitchPower.cc:99] net _0590_ has no load, skip switch power calculation.
I20250701 02:08:34.538833 2186294 PwrCalcSwitchPower.cc:99] net _0591_ has no load, skip switch power calculation.
I20250701 02:08:34.538836 2186294 PwrCalcSwitchPower.cc:99] net _0592_ has no load, skip switch power calculation.
I20250701 02:08:34.538841 2186294 PwrCalcSwitchPower.cc:99] net _0593_ has no load, skip switch power calculation.
I20250701 02:08:34.538843 2186294 PwrCalcSwitchPower.cc:99] net _0594_ has no load, skip switch power calculation.
I20250701 02:08:34.538846 2186294 PwrCalcSwitchPower.cc:99] net _0595_ has no load, skip switch power calculation.
I20250701 02:08:34.538851 2186294 PwrCalcSwitchPower.cc:99] net _0596_ has no load, skip switch power calculation.
I20250701 02:08:34.538853 2186294 PwrCalcSwitchPower.cc:99] net _0597_ has no load, skip switch power calculation.
I20250701 02:08:34.538856 2186294 PwrCalcSwitchPower.cc:99] net _0598_ has no load, skip switch power calculation.
I20250701 02:08:34.538861 2186294 PwrCalcSwitchPower.cc:99] net _0599_ has no load, skip switch power calculation.
I20250701 02:08:34.538863 2186294 PwrCalcSwitchPower.cc:99] net _0600_ has no load, skip switch power calculation.
I20250701 02:08:34.538867 2186294 PwrCalcSwitchPower.cc:99] net _0601_ has no load, skip switch power calculation.
I20250701 02:08:34.538870 2186294 PwrCalcSwitchPower.cc:99] net _0602_ has no load, skip switch power calculation.
I20250701 02:08:34.538873 2186294 PwrCalcSwitchPower.cc:99] net _0603_ has no load, skip switch power calculation.
I20250701 02:08:34.538877 2186294 PwrCalcSwitchPower.cc:99] net _0604_ has no load, skip switch power calculation.
I20250701 02:08:34.538880 2186294 PwrCalcSwitchPower.cc:99] net _0605_ has no load, skip switch power calculation.
I20250701 02:08:34.538883 2186294 PwrCalcSwitchPower.cc:99] net _0606_ has no load, skip switch power calculation.
I20250701 02:08:34.538887 2186294 PwrCalcSwitchPower.cc:99] net _0607_ has no load, skip switch power calculation.
I20250701 02:08:34.538892 2186294 PwrCalcSwitchPower.cc:99] net _0608_ has no load, skip switch power calculation.
I20250701 02:08:34.538894 2186294 PwrCalcSwitchPower.cc:99] net _0609_ has no load, skip switch power calculation.
I20250701 02:08:34.538897 2186294 PwrCalcSwitchPower.cc:99] net _0610_ has no load, skip switch power calculation.
I20250701 02:08:34.538901 2186294 PwrCalcSwitchPower.cc:99] net _0611_ has no load, skip switch power calculation.
I20250701 02:08:34.538904 2186294 PwrCalcSwitchPower.cc:99] net _0612_ has no load, skip switch power calculation.
I20250701 02:08:34.538908 2186294 PwrCalcSwitchPower.cc:99] net _0613_ has no load, skip switch power calculation.
I20250701 02:08:34.538913 2186294 PwrCalcSwitchPower.cc:99] net _0614_ has no load, skip switch power calculation.
I20250701 02:08:34.538915 2186294 PwrCalcSwitchPower.cc:99] net _0615_ has no load, skip switch power calculation.
I20250701 02:08:34.538919 2186294 PwrCalcSwitchPower.cc:99] net _0616_ has no load, skip switch power calculation.
I20250701 02:08:34.538923 2186294 PwrCalcSwitchPower.cc:99] net _0617_ has no load, skip switch power calculation.
I20250701 02:08:34.538925 2186294 PwrCalcSwitchPower.cc:99] net _0618_ has no load, skip switch power calculation.
I20250701 02:08:34.538929 2186294 PwrCalcSwitchPower.cc:99] net _0619_ has no load, skip switch power calculation.
I20250701 02:08:34.538933 2186294 PwrCalcSwitchPower.cc:99] net _0620_ has no load, skip switch power calculation.
I20250701 02:08:34.538937 2186294 PwrCalcSwitchPower.cc:99] net _0621_ has no load, skip switch power calculation.
I20250701 02:08:34.538940 2186294 PwrCalcSwitchPower.cc:99] net _0622_ has no load, skip switch power calculation.
I20250701 02:08:34.538944 2186294 PwrCalcSwitchPower.cc:99] net _0623_ has no load, skip switch power calculation.
I20250701 02:08:34.538947 2186294 PwrCalcSwitchPower.cc:99] net _0624_ has no load, skip switch power calculation.
I20250701 02:08:34.538951 2186294 PwrCalcSwitchPower.cc:99] net _0625_ has no load, skip switch power calculation.
I20250701 02:08:34.538954 2186294 PwrCalcSwitchPower.cc:99] net _0626_ has no load, skip switch power calculation.
I20250701 02:08:34.538959 2186294 PwrCalcSwitchPower.cc:99] net _0627_ has no load, skip switch power calculation.
I20250701 02:08:34.538962 2186294 PwrCalcSwitchPower.cc:99] net _0628_ has no load, skip switch power calculation.
I20250701 02:08:34.538965 2186294 PwrCalcSwitchPower.cc:99] net _0629_ has no load, skip switch power calculation.
I20250701 02:08:34.538969 2186294 PwrCalcSwitchPower.cc:99] net _0630_ has no load, skip switch power calculation.
I20250701 02:08:34.538972 2186294 PwrCalcSwitchPower.cc:99] net _0631_ has no load, skip switch power calculation.
I20250701 02:08:34.538976 2186294 PwrCalcSwitchPower.cc:99] net _0632_ has no load, skip switch power calculation.
I20250701 02:08:34.538980 2186294 PwrCalcSwitchPower.cc:99] net _0633_ has no load, skip switch power calculation.
I20250701 02:08:34.538983 2186294 PwrCalcSwitchPower.cc:99] net _0634_ has no load, skip switch power calculation.
I20250701 02:08:34.538986 2186294 PwrCalcSwitchPower.cc:99] net _0635_ has no load, skip switch power calculation.
I20250701 02:08:34.538990 2186294 PwrCalcSwitchPower.cc:99] net _0636_ has no load, skip switch power calculation.
I20250701 02:08:34.538995 2186294 PwrCalcSwitchPower.cc:99] net _0637_ has no load, skip switch power calculation.
I20250701 02:08:34.538997 2186294 PwrCalcSwitchPower.cc:99] net _0638_ has no load, skip switch power calculation.
I20250701 02:08:34.539001 2186294 PwrCalcSwitchPower.cc:99] net _0639_ has no load, skip switch power calculation.
I20250701 02:08:34.539005 2186294 PwrCalcSwitchPower.cc:99] net _0640_ has no load, skip switch power calculation.
I20250701 02:08:34.539008 2186294 PwrCalcSwitchPower.cc:99] net _0641_ has no load, skip switch power calculation.
I20250701 02:08:34.539012 2186294 PwrCalcSwitchPower.cc:99] net _0642_ has no load, skip switch power calculation.
I20250701 02:08:34.539016 2186294 PwrCalcSwitchPower.cc:99] net _0643_ has no load, skip switch power calculation.
I20250701 02:08:34.539019 2186294 PwrCalcSwitchPower.cc:99] net _0644_ has no load, skip switch power calculation.
I20250701 02:08:34.539023 2186294 PwrCalcSwitchPower.cc:99] net _0645_ has no load, skip switch power calculation.
I20250701 02:08:34.539027 2186294 PwrCalcSwitchPower.cc:99] net _0646_ has no load, skip switch power calculation.
I20250701 02:08:34.539031 2186294 PwrCalcSwitchPower.cc:99] net _0647_ has no load, skip switch power calculation.
I20250701 02:08:34.539036 2186294 PwrCalcSwitchPower.cc:99] net _0648_ has no load, skip switch power calculation.
I20250701 02:08:34.539039 2186294 PwrCalcSwitchPower.cc:99] net _0649_ has no load, skip switch power calculation.
I20250701 02:08:34.539042 2186294 PwrCalcSwitchPower.cc:99] net _0650_ has no load, skip switch power calculation.
I20250701 02:08:34.539047 2186294 PwrCalcSwitchPower.cc:99] net _0651_ has no load, skip switch power calculation.
I20250701 02:08:34.539049 2186294 PwrCalcSwitchPower.cc:99] net _0652_ has no load, skip switch power calculation.
I20250701 02:08:34.539053 2186294 PwrCalcSwitchPower.cc:99] net _0653_ has no load, skip switch power calculation.
I20250701 02:08:34.539057 2186294 PwrCalcSwitchPower.cc:99] net _0654_ has no load, skip switch power calculation.
I20250701 02:08:34.539060 2186294 PwrCalcSwitchPower.cc:99] net _0655_ has no load, skip switch power calculation.
I20250701 02:08:34.539064 2186294 PwrCalcSwitchPower.cc:99] net _0656_ has no load, skip switch power calculation.
I20250701 02:08:34.539068 2186294 PwrCalcSwitchPower.cc:99] net _0657_ has no load, skip switch power calculation.
I20250701 02:08:34.539072 2186294 PwrCalcSwitchPower.cc:99] net _0658_ has no load, skip switch power calculation.
I20250701 02:08:34.539074 2186294 PwrCalcSwitchPower.cc:99] net _0659_ has no load, skip switch power calculation.
I20250701 02:08:34.539078 2186294 PwrCalcSwitchPower.cc:99] net _0660_ has no load, skip switch power calculation.
I20250701 02:08:34.539083 2186294 PwrCalcSwitchPower.cc:99] net _0661_ has no load, skip switch power calculation.
I20250701 02:08:34.539085 2186294 PwrCalcSwitchPower.cc:99] net _0662_ has no load, skip switch power calculation.
I20250701 02:08:34.539089 2186294 PwrCalcSwitchPower.cc:99] net _0663_ has no load, skip switch power calculation.
I20250701 02:08:34.539093 2186294 PwrCalcSwitchPower.cc:99] net _0664_ has no load, skip switch power calculation.
I20250701 02:08:34.539096 2186294 PwrCalcSwitchPower.cc:99] net _0665_ has no load, skip switch power calculation.
I20250701 02:08:34.539100 2186294 PwrCalcSwitchPower.cc:99] net _0666_ has no load, skip switch power calculation.
I20250701 02:08:34.539103 2186294 PwrCalcSwitchPower.cc:99] net _0667_ has no load, skip switch power calculation.
I20250701 02:08:34.539108 2186294 PwrCalcSwitchPower.cc:99] net _0668_ has no load, skip switch power calculation.
I20250701 02:08:34.539110 2186294 PwrCalcSwitchPower.cc:99] net _0669_ has no load, skip switch power calculation.
I20250701 02:08:34.539114 2186294 PwrCalcSwitchPower.cc:99] net _0670_ has no load, skip switch power calculation.
I20250701 02:08:34.539117 2186294 PwrCalcSwitchPower.cc:99] net _0671_ has no load, skip switch power calculation.
I20250701 02:08:34.539121 2186294 PwrCalcSwitchPower.cc:99] net _0672_ has no load, skip switch power calculation.
I20250701 02:08:34.539124 2186294 PwrCalcSwitchPower.cc:99] net _0673_ has no load, skip switch power calculation.
I20250701 02:08:34.539127 2186294 PwrCalcSwitchPower.cc:99] net _0674_ has no load, skip switch power calculation.
I20250701 02:08:34.539131 2186294 PwrCalcSwitchPower.cc:99] net _0675_ has no load, skip switch power calculation.
I20250701 02:08:34.539135 2186294 PwrCalcSwitchPower.cc:99] net _0676_ has no load, skip switch power calculation.
I20250701 02:08:34.539139 2186294 PwrCalcSwitchPower.cc:99] net _0677_ has no load, skip switch power calculation.
I20250701 02:08:34.539144 2186294 PwrCalcSwitchPower.cc:99] net _0678_ has no load, skip switch power calculation.
I20250701 02:08:34.539147 2186294 PwrCalcSwitchPower.cc:99] net _0679_ has no load, skip switch power calculation.
I20250701 02:08:34.539150 2186294 PwrCalcSwitchPower.cc:99] net _0680_ has no load, skip switch power calculation.
I20250701 02:08:34.539155 2186294 PwrCalcSwitchPower.cc:99] net _0681_ has no load, skip switch power calculation.
I20250701 02:08:34.539158 2186294 PwrCalcSwitchPower.cc:99] net _0682_ has no load, skip switch power calculation.
I20250701 02:08:34.539162 2186294 PwrCalcSwitchPower.cc:99] net _0683_ has no load, skip switch power calculation.
I20250701 02:08:34.539166 2186294 PwrCalcSwitchPower.cc:99] net _0684_ has no load, skip switch power calculation.
I20250701 02:08:34.539170 2186294 PwrCalcSwitchPower.cc:99] net _0685_ has no load, skip switch power calculation.
I20250701 02:08:34.539173 2186294 PwrCalcSwitchPower.cc:99] net _0686_ has no load, skip switch power calculation.
I20250701 02:08:34.539176 2186294 PwrCalcSwitchPower.cc:99] net _0687_ has no load, skip switch power calculation.
I20250701 02:08:34.539180 2186294 PwrCalcSwitchPower.cc:99] net _0688_ has no load, skip switch power calculation.
I20250701 02:08:34.539184 2186294 PwrCalcSwitchPower.cc:99] net _0689_ has no load, skip switch power calculation.
I20250701 02:08:34.539187 2186294 PwrCalcSwitchPower.cc:99] net _0690_ has no load, skip switch power calculation.
I20250701 02:08:34.539191 2186294 PwrCalcSwitchPower.cc:99] net _0691_ has no load, skip switch power calculation.
I20250701 02:08:34.539196 2186294 PwrCalcSwitchPower.cc:99] net _0692_ has no load, skip switch power calculation.
I20250701 02:08:34.539198 2186294 PwrCalcSwitchPower.cc:99] net _0693_ has no load, skip switch power calculation.
I20250701 02:08:34.539202 2186294 PwrCalcSwitchPower.cc:99] net clear_c_buf has no load, skip switch power calculation.
I20250701 02:08:34.540120 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[0] has no load, skip switch power calculation.
I20250701 02:08:34.540132 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[1] has no load, skip switch power calculation.
I20250701 02:08:34.540135 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[2] has no load, skip switch power calculation.
I20250701 02:08:34.540139 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[3] has no load, skip switch power calculation.
I20250701 02:08:34.540143 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[4] has no load, skip switch power calculation.
I20250701 02:08:34.540146 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[5] has no load, skip switch power calculation.
I20250701 02:08:34.540150 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[6] has no load, skip switch power calculation.
I20250701 02:08:34.540153 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[7] has no load, skip switch power calculation.
I20250701 02:08:34.540158 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[8] has no load, skip switch power calculation.
I20250701 02:08:34.540160 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[9] has no load, skip switch power calculation.
I20250701 02:08:34.540164 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[10] has no load, skip switch power calculation.
I20250701 02:08:34.540167 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[11] has no load, skip switch power calculation.
I20250701 02:08:34.540171 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[12] has no load, skip switch power calculation.
I20250701 02:08:34.540174 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[13] has no load, skip switch power calculation.
I20250701 02:08:34.540179 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[14] has no load, skip switch power calculation.
I20250701 02:08:34.540181 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[15] has no load, skip switch power calculation.
I20250701 02:08:34.540185 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[16] has no load, skip switch power calculation.
I20250701 02:08:34.540189 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[17] has no load, skip switch power calculation.
I20250701 02:08:34.540191 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[18] has no load, skip switch power calculation.
I20250701 02:08:34.540195 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[19] has no load, skip switch power calculation.
I20250701 02:08:34.540198 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[20] has no load, skip switch power calculation.
I20250701 02:08:34.540203 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[21] has no load, skip switch power calculation.
I20250701 02:08:34.540207 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[22] has no load, skip switch power calculation.
I20250701 02:08:34.540211 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[23] has no load, skip switch power calculation.
I20250701 02:08:34.540215 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[24] has no load, skip switch power calculation.
I20250701 02:08:34.540217 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[25] has no load, skip switch power calculation.
I20250701 02:08:34.540221 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[26] has no load, skip switch power calculation.
I20250701 02:08:34.540225 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[27] has no load, skip switch power calculation.
I20250701 02:08:34.540228 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[28] has no load, skip switch power calculation.
I20250701 02:08:34.540232 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[29] has no load, skip switch power calculation.
I20250701 02:08:34.540235 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[30] has no load, skip switch power calculation.
I20250701 02:08:34.540239 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[31] has no load, skip switch power calculation.
I20250701 02:08:34.540243 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[32] has no load, skip switch power calculation.
I20250701 02:08:34.540251 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[33] has no load, skip switch power calculation.
I20250701 02:08:34.540254 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[34] has no load, skip switch power calculation.
I20250701 02:08:34.540258 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[35] has no load, skip switch power calculation.
I20250701 02:08:34.540262 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[36] has no load, skip switch power calculation.
I20250701 02:08:34.540266 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[37] has no load, skip switch power calculation.
I20250701 02:08:34.540269 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[38] has no load, skip switch power calculation.
I20250701 02:08:34.540272 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[39] has no load, skip switch power calculation.
I20250701 02:08:34.540277 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[40] has no load, skip switch power calculation.
I20250701 02:08:34.540280 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[41] has no load, skip switch power calculation.
I20250701 02:08:34.540283 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[42] has no load, skip switch power calculation.
I20250701 02:08:34.540287 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[43] has no load, skip switch power calculation.
I20250701 02:08:34.540290 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[44] has no load, skip switch power calculation.
I20250701 02:08:34.540293 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[45] has no load, skip switch power calculation.
I20250701 02:08:34.540297 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[46] has no load, skip switch power calculation.
I20250701 02:08:34.540300 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[47] has no load, skip switch power calculation.
I20250701 02:08:34.540304 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[48] has no load, skip switch power calculation.
I20250701 02:08:34.540308 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[49] has no load, skip switch power calculation.
I20250701 02:08:34.540311 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[50] has no load, skip switch power calculation.
I20250701 02:08:34.540314 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[51] has no load, skip switch power calculation.
I20250701 02:08:34.540318 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[52] has no load, skip switch power calculation.
I20250701 02:08:34.540323 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[53] has no load, skip switch power calculation.
I20250701 02:08:34.540326 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[54] has no load, skip switch power calculation.
I20250701 02:08:34.540329 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[55] has no load, skip switch power calculation.
I20250701 02:08:34.540333 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[56] has no load, skip switch power calculation.
I20250701 02:08:34.540336 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[57] has no load, skip switch power calculation.
I20250701 02:08:34.540339 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[58] has no load, skip switch power calculation.
I20250701 02:08:34.540342 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[59] has no load, skip switch power calculation.
I20250701 02:08:34.540345 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[60] has no load, skip switch power calculation.
I20250701 02:08:34.540349 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[61] has no load, skip switch power calculation.
I20250701 02:08:34.540352 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[62] has no load, skip switch power calculation.
I20250701 02:08:34.540356 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[63] has no load, skip switch power calculation.
I20250701 02:08:34.540359 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[64] has no load, skip switch power calculation.
I20250701 02:08:34.540362 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[65] has no load, skip switch power calculation.
I20250701 02:08:34.540365 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[66] has no load, skip switch power calculation.
I20250701 02:08:34.540369 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[67] has no load, skip switch power calculation.
I20250701 02:08:34.540372 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[68] has no load, skip switch power calculation.
I20250701 02:08:34.540376 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[69] has no load, skip switch power calculation.
I20250701 02:08:34.540380 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[70] has no load, skip switch power calculation.
I20250701 02:08:34.540383 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[71] has no load, skip switch power calculation.
I20250701 02:08:34.540386 2186294 PwrCalcSwitchPower.cc:99] net main_ram_c_d[72] has no load, skip switch power calculation.
