Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_1992_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_1993_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_1994_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_1995_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_1996_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_1997_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_1998_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_1999_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2000_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2001_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2002_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2003_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2004_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2005_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2006_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2007_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2008_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2009_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2010_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2011_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2012_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2013_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2014_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2015_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2016_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2017_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2018_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2019_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2020_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2021_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2022_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2023_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2024_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2025_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2026_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2027_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2028_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2029_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2030_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2031_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2032_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2033_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2034_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2035_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2036_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2037_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2038_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2039_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2040_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2041_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2042_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2043_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2044_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2045_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2046_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2047_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2048_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2049_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2050_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2051_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2052_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2053_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2054_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2055_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2056_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2057_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2058_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2059_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2060_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2061_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2062_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2063_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2064_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2065_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2066_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2067_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2068_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2069_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2070_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2071_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2072_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2073_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2074_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2075_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2076_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2077_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2078_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2079_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2080_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2081_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2082_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2083_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2084_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2085_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2086_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2087_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2088_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2089_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2090_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2091_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2092_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2093_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2094_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2095_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2096_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2097_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2098_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2099_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2100_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2101_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2102_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2103_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2104_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2105_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2106_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2107_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2108_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2109_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2110_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2111_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2112_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2113_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2114_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2115_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2116_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2117_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2118_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2119_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2120_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2121_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2122_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2123_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2124_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2125_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2126_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2127_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2128_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2129_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2130_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2131_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2132_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2133_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2134_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2135_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2136_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2137_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2138_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2139_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2140_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2141_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2142_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2143_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2144_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2145_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2146_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2147_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2148_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2149_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2150_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2151_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2152_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2153_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2154_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2155_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2156_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2157_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2158_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2159_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2160_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2161_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2162_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2163_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2164_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2165_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2166_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2167_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2168_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2169_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2170_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2171_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2172_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2173_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2174_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2175_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2176_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2177_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2178_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2179_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2180_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2181_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2182_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2183_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2184_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2185_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2186_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2187_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2188_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2189_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2190_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2191_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2192_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2193_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2194_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2195_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2196_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2197_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2198_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2199_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2200_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2201_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2202_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2203_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2204_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2205_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2206_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2207_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2208_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2209_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2210_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2211_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2212_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2213_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2214_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2215_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2216_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2217_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2218_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2219_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2220_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2221_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2222_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2223_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2224_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2225_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2226_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2227_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2228_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2229_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2230_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2231_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2232_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2233_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2234_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2235_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2236_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2237_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2238_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2239_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2240_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2241_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2242_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2243_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2244_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2245_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2246_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2247_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2248_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2249_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2250_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2251_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2252_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2253_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2254_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2255_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2256_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2257_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2258_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2259_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2260_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2261_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2262_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2263_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2264_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2265_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2266_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2267_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2268_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2269_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2270_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2271_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2272_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2273_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2274_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2275_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2276_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2277_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2278_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2279_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2280_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2281_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2282_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2283_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2284_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2285_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2286_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2287_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2288_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2289_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2290_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2291_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2292_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2293_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2294_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2295_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2296_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2297_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2298_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2299_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2300_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2301_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2302_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2303_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2304_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2305_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2306_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2307_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2308_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2309_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2310_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2311_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2312_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2313_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2314_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2315_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2316_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2317_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2318_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2319_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2320_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2321_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2322_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2323_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2324_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2325_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2326_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2327_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2328_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2329_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2330_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2331_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2332_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2333_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2334_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2335_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2336_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2337_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2338_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2339_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2340_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2341_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2342_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2343_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2344_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2345_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2346_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2347_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2348_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2349_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2350_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2351_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2352_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2353_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2354_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2355_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2356_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2357_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2358_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2359_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2360_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2361_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2362_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2363_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2364_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2365_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2366_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2367_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
_2368_,1.1,4.567e-07,0.000e+00,2.507e-08,4.818e-07
